TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,IP Address,Channel,CustomerOccupation,Cluster_KMeans
64.00999999999999,19.0,240.0,1.0,1225.69,Credit,Philadelphia,150.83.4.238,Branch,Student,3
50.900000000000006,28.0,150.0,1.0,1277.6999999999998,Credit,Jacksonville,131.41.45.13,Online,Student,3
206.84,20.0,154.0,1.0,454.65999999999985,Debit,Philadelphia,79.227.202.117,Branch,Student,3
37.39999999999998,20.0,84.0,1.0,1519.5100000000002,Debit,Raleigh,195.226.203.234,ATM,Student,0
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,190.251.45.32,Online,Engineer,2
199.37,24.0,79.0,1.0,1331.3000000000002,Debit,Chicago,198.24.183.157,Online,Student,0
410.49,25.0,134.0,1.0,1843.5699999999997,Credit,Atlanta,70.130.169.235,Branch,Student,3
18.230000000000018,56.0,28.0,1.0,8422.2,Debit,Nashville,193.217.248.188,ATM,Engineer,2
122.13999999999999,22.0,155.0,1.0,327.6800000000003,Debit,Omaha,57.141.198.111,Online,Student,3
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,21.122.39.207,Branch,Engineer,1
124.74000000000001,49.0,33.0,1.0,2987.97,Debit,Los Angeles,39.163.103.27,ATM,Engineer,0
17.100000000000023,53.0,101.0,1.0,1619.54,Debit,Albuquerque,209.214.250.164,ATM,Retired,0
287.05,22.0,212.0,1.0,1204.65,Debit,Milwaukee,141.169.67.34,ATM,Student,3
874.72,28.0,173.0,1.0,4630.58,Debit,San Francisco,200.164.13.160,Online,Engineer,3
125.0,49.0,177.0,1.0,3215.76,Credit,Indianapolis,98.39.212.221,Online,Engineer,3
348.44,24.0,147.0,1.0,1022.94,Debit,Baltimore,175.166.115.182,Online,Student,3
128.4,69.0,31.0,1.0,2610.64,Debit,Tucson,48.31.196.24,ATM,Retired,0
320.93,55.0,178.0,1.0,9451.66,Debit,Atlanta,115.241.186.164,Online,Engineer,1
383.95,31.0,143.0,1.0,9933.56,Credit,San Diego,39.129.125.110,Online,Engineer,1
12.939999999999998,23.0,158.0,1.0,921.2299999999996,Debit,Fresno,114.115.12.20,Branch,Student,3
329.75,56.0,211.0,1.0,6009.43,Debit,Sacramento,160.160.113.117,Online,Retired,1
40.79000000000002,18.0,80.0,1.0,1769.33,Debit,Milwaukee,177.116.108.246,ATM,Student,0
99.25,63.0,93.0,1.0,2570.34,Credit,Phoenix,17.87.7.140,Online,Retired,0
150.6,69.0,59.0,1.0,3240.14,Debit,Miami,7.146.35.122,ATM,Retired,0
29.5,73.0,129.0,1.0,1229.3199999999997,Debit,San Antonio,218.54.207.160,Online,Retired,3
54.34,65.0,46.0,1.0,8019.89,Debit,Albuquerque,5.74.9.122,ATM,Doctor,2
633.87,27.0,175.0,1.0,330.15999999999985,Debit,Kansas City,159.37.30.154,Online,Student,3
81.14999999999998,19.0,114.0,1.0,1595.2600000000002,Debit,Miami,156.173.170.140,ATM,Student,0
83.94999999999999,75.0,170.0,1.0,7413.18,Debit,New York,60.89.202.192,Online,Retired,1
410.4,61.0,78.0,1.0,2563.91,Credit,Virginia Beach,181.223.246.123,ATM,Retired,0
172.68,33.0,17.0,1.0,10724.95,Debit,Baltimore,81.67.222.238,ATM,Doctor,2
139.87999999999997,34.0,162.0,1.0,2969.71,Debit,Colorado Springs,89.18.54.235,ATM,Engineer,3
165.55,28.0,115.0,1.0,761.7799999999997,Debit,Dallas,116.44.12.250,Branch,Student,3
285.69,63.0,35.0,1.0,2552.54,Debit,Miami,141.169.67.34,ATM,Retired,0
532.4,22.0,149.0,1.0,1033.73,Debit,Jacksonville,141.121.30.32,ATM,Student,3
293.85,25.0,144.0,1.0,1919.9700000000003,Debit,Charlotte,206.168.209.111,Online,Student,3
27.939999999999998,79.0,120.0,1.0,1893.44,Debit,Atlanta,141.201.46.191,Branch,Retired,3
270.36,25.0,37.0,1.0,1783.04,Debit,Oklahoma City,89.6.100.149,ATM,Student,0
506.03,21.0,20.999999999999986,1.0,1123.8899999999999,Debit,Detroit,115.30.82.168,Branch,Student,0
206.95,22.0,31.0,1.0,1817.65,Debit,Seattle,142.160.124.244,Branch,Student,0
350.96,63.0,167.0,1.0,5463.94,Debit,Tucson,97.106.5.76,ATM,Retired,1
261.63,20.0,150.0,1.0,477.02999999999975,Debit,Chicago,77.7.223.184,Branch,Student,3
46.120000000000005,59.0,30.0,1.0,8874.01,Debit,Fresno,152.234.65.155,Branch,Doctor,2
27.25,63.0,92.0,1.0,5365.2,Credit,Kansas City,200.136.146.93,Branch,Retired,2
331.66,76.0,145.0,1.0,7216.3,Debit,Las Vegas,1.198.76.182,ATM,Retired,1
49.84,49.0,146.0,1.0,7872.04,Debit,Chicago,212.220.106.248,ATM,Doctor,1
556.04,72.0,27.0,1.0,5200.04,Debit,Denver,43.98.242.106,ATM,Retired,2
745.95,58.0,127.0,1.0,13264.14,Debit,Memphis,68.254.244.208,ATM,Doctor,1
67.25,19.0,157.0,1.0,467.39999999999964,Debit,Miami,42.3.3.101,Online,Student,3
93.63000000000002,29.0,141.0,1.0,9873.62,Debit,New York,166.41.54.117,ATM,Engineer,1
74.11000000000001,22.0,49.0,1.0,1257.9,Debit,San Jose,203.174.215.229,Branch,Student,0
41.129999999999995,77.0,58.0,1.0,6067.54,Credit,Philadelphia,109.42.41.157,Branch,Retired,2
192.02,79.0,154.0,1.0,5169.07,Credit,Indianapolis,83.80.89.29,Online,Retired,1
291.27,77.0,121.0,1.0,6878.86,Debit,Detroit,184.59.28.72,Branch,Retired,1
296.46,23.0,136.0,1.0,558.9899999999998,Debit,Dallas,54.252.249.33,Branch,Student,3
341.84,27.0,89.0,1.0,1400.04,Credit,El Paso,23.255.214.209,Branch,Student,0
98.41000000000003,27.0,47.999999999999986,1.0,912.71,Debit,Sacramento,181.223.246.123,Online,Student,0
12.180000000000007,76.0,77.0,1.0,4909.24,Debit,New York,190.152.148.249,Branch,Retired,0
207.71,25.0,63.0,1.0,570.1000000000004,Credit,Kansas City,79.227.202.117,Online,Student,0
127.57,52.0,75.0,1.0,6118.2,Debit,Nashville,158.135.64.240,ATM,Retired,2
392.05,60.0,172.0,1.0,4383.69,Debit,Denver,32.169.88.41,ATM,Engineer,3
521.01,41.0,73.0,1.0,4004.55,Credit,Seattle,36.13.239.172,Branch,Engineer,0
172.5,68.0,31.0,1.0,6851.16,Debit,Columbus,203.99.96.114,Online,Doctor,2
265.44,30.0,169.0,1.0,9700.77,Debit,San Antonio,10.223.224.50,ATM,Engineer,1
152.34,55.0,115.0,1.0,6853.51,Debit,Omaha,110.64.1.201,Branch,Doctor,2
21.129999999999995,28.0,153.0,1.0,948.6999999999998,Debit,Dallas,68.254.244.208,Branch,Student,3
111.55000000000001,46.0,101.0,1.0,12221.17,Debit,Denver,81.156.221.124,ATM,Doctor,2
321.82,32.0,43.0,1.0,6500.5,Credit,Raleigh,100.137.90.188,Branch,Engineer,2
148.77,67.0,175.0,1.0,2138.42,Debit,San Jose,140.94.123.72,Branch,Retired,3
14.079999999999984,57.0,154.0,1.0,3908.65,Debit,Dallas,101.90.40.193,Branch,Retired,3
566.33,24.0,66.0,1.0,379.8199999999997,Credit,Charlotte,26.105.49.129,ATM,Student,0
180.94,75.0,57.0,1.0,7659.99,Debit,Raleigh,45.124.239.44,Branch,Retired,2
77.9,21.0,128.0,1.0,664.7200000000003,Debit,Washington,15.176.70.194,Branch,Student,3
318.92,21.0,60.0,1.0,1167.2500000000005,Credit,Washington,155.140.33.42,Branch,Student,0
583.3,59.0,142.0,1.0,5896.01,Credit,Nashville,4.101.189.38,Online,Engineer,1
100.68,63.0,139.0,1.0,1123.7500000000005,Debit,Memphis,60.153.124.80,Online,Retired,3
589.6399999999999,62.0,210.0,1.0,2039.4,Debit,Charlotte,187.52.200.18,Online,Retired,3
225.93,25.0,199.0,1.0,1864.27,Credit,Omaha,147.114.91.132,Branch,Student,3
651.55,72.0,82.0,1.0,2325.78,Debit,Phoenix,110.64.1.201,Online,Retired,0
80.97,38.0,157.0,1.0,5926.31,Debit,Seattle,146.69.70.214,Online,Doctor,1
191.89,25.0,14.0,1.0,399.5699999999997,Debit,San Antonio,42.3.3.101,Branch,Student,0
304.75,78.0,125.0,1.0,1916.3400000000001,Credit,Austin,200.13.225.150,Branch,Retired,3
8.449999999999989,22.0,141.0,1.0,1115.3000000000002,Debit,Philadelphia,152.140.239.181,ATM,Student,3
435.98,30.0,105.0,1.0,7334.08,Debit,Mesa,216.151.64.40,Branch,Engineer,2
743.24,19.0,109.0,1.0,1024.19,Credit,Indianapolis,72.192.101.196,Online,Student,0
16.269999999999982,57.0,44.0,1.0,10971.32,Debit,Atlanta,155.37.19.43,ATM,Doctor,2
555.71,22.0,73.0,1.0,830.3699999999999,Credit,Boston,139.23.212.102,Branch,Student,0
40.03000000000003,23.0,200.0,1.0,6408.8,Debit,Omaha,34.125.226.63,Branch,Student,1
73.00999999999999,25.0,62.0,1.0,1997.33,Credit,Milwaukee,182.84.41.229,Online,Student,0
346.12,44.0,12.0,1.0,13084.27,Debit,San Francisco,92.180.81.50,Branch,Doctor,2
252.93,75.0,222.0,1.0,2760.37,Debit,Portland,130.29.230.16,ATM,Retired,3
58.69999999999999,67.0,141.0,1.0,8937.35,Debit,New York,124.6.134.78,Branch,Doctor,1
7.560000000000002,40.0,145.0,1.0,8528.72,Debit,Milwaukee,205.45.234.42,ATM,Doctor,1
264.14,64.0,125.0,1.0,8459.26,Debit,Baltimore,195.237.152.198,ATM,Doctor,1
248.15,75.0,202.0,1.0,2649.23,Debit,Milwaukee,201.113.165.203,ATM,Retired,3
24.339999999999975,54.0,110.0,1.0,6659.12,Debit,Raleigh,16.250.113.156,Branch,Engineer,2
428.61,66.0,62.0,1.0,11937.04,Debit,Fort Worth,39.163.103.27,ATM,Doctor,2
117.66000000000003,39.0,126.0,1.0,6794.17,Credit,Memphis,34.125.226.63,Branch,Doctor,1
289.18,65.0,64.0,1.0,3139.75,Debit,Baltimore,190.164.160.79,ATM,Retired,0
125.39000000000001,21.0,140.0,1.0,202.6899999999996,Debit,Los Angeles,205.45.234.42,ATM,Student,3
305.18,58.0,216.0,1.0,4474.2,Debit,Chicago,93.146.251.20,Online,Retired,3
506.9,64.0,56.0,1.0,11471.87,Credit,Houston,138.210.196.19,Branch,Doctor,2
504.12,25.0,101.0,1.0,1107.2799999999997,Credit,Baltimore,104.80.232.55,Branch,Student,0
42.09,29.0,118.0,1.0,5526.28,Debit,Denver,41.110.46.150,Branch,Engineer,2
607.28,32.0,84.0,1.0,9679.68,Debit,Baltimore,131.41.45.13,ATM,Doctor,2
91.9,77.0,125.0,1.0,1033.9400000000005,Debit,Chicago,111.78.64.133,Online,Retired,3
303.43,22.0,30.0,1.0,1833.2399999999998,Debit,Virginia Beach,200.136.146.93,Branch,Student,0
668.78,20.0,141.0,1.0,983.6800000000003,Debit,Mesa,11.188.75.155,ATM,Student,3
270.54,20.0,139.0,1.0,269.77999999999975,Credit,Sacramento,26.113.209.69,ATM,Student,3
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,3.102.127.165,Branch,Engineer,2
34.670000000000016,19.0,71.0,1.0,888.6000000000004,Debit,Chicago,78.100.105.143,Online,Student,0
326.03,18.0,137.0,1.0,290.2399999999998,Credit,New York,129.108.48.116,Online,Student,3
148.26,25.0,57.0,1.0,958.6999999999998,Debit,Omaha,4.105.134.118,ATM,Student,0
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,11.3.59.231,ATM,Doctor,1
254.34,49.0,79.0,1.0,5461.08,Debit,El Paso,214.125.131.88,Online,Engineer,2
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,154.138.163.229,ATM,Student,0
14.0,49.0,173.0,1.0,7975.18,Debit,San Antonio,106.140.105.35,ATM,Engineer,1
57.16,40.0,74.0,1.0,222.22000000000025,Debit,Columbus,136.104.90.223,ATM,Engineer,0
46.96000000000001,46.0,12.0,1.0,2028.92,Debit,Las Vegas,217.233.219.196,Online,Engineer,0
473.2,34.0,173.0,1.0,248.52000000000044,Debit,Houston,120.170.93.69,Online,Doctor,3
192.97000000000003,59.0,140.0,1.0,3019.04,Debit,Sacramento,100.198.165.4,ATM,Retired,3
168.99,18.0,203.0,1.0,1523.5699999999997,Debit,Baltimore,160.74.183.38,ATM,Student,3
1.8199999999999932,80.0,60.0,1.0,5571.39,Debit,San Francisco,146.250.144.172,Online,Retired,2
40.89999999999998,55.0,37.0,1.0,1514.3400000000001,Debit,Charlotte,5.74.9.122,ATM,Doctor,0
78.91,61.0,157.0,1.0,1817.4300000000003,Debit,Sacramento,141.241.241.128,Online,Doctor,3
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,144.228.168.6,ATM,Student,2
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,152.140.239.181,ATM,Engineer,3
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,160.160.113.117,Branch,Retired,0
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,197.187.216.106,ATM,Doctor,1
720.89,27.0,120.0,1.0,447.0600000000004,Debit,Indianapolis,100.198.165.4,ATM,Student,3
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,98.39.212.221,ATM,Retired,0
216.76,47.0,138.0,1.0,643.6400000000003,Credit,Omaha,205.69.66.135,Online,Engineer,3
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,57.141.198.111,ATM,Doctor,2
292.03,46.0,154.0,1.0,951.3299999999999,Credit,Memphis,167.104.180.235,ATM,Engineer,3
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,189.20.224.220,ATM,Retired,3
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,182.84.41.229,Online,Student,0
33.75999999999999,26.0,227.0,1.0,3253.51,Debit,Seattle,122.94.26.104,Online,Engineer,3
253.46,45.0,60.0,1.0,1338.9499999999998,Debit,Memphis,8.243.4.138,ATM,Engineer,0
138.68,22.0,44.0,1.0,206.19999999999982,Credit,Colorado Springs,49.29.37.185,Branch,Student,0
42.56,18.0,146.0,1.0,4361.44,Debit,Fresno,91.204.200.167,Online,Student,3
680.76,21.0,165.0,1.0,572.9700000000003,Debit,Kansas City,60.89.202.192,Branch,Student,3
53.829999999999984,70.0,131.0,1.0,4580.59,Debit,Baltimore,4.134.78.167,Branch,Retired,3
11.089999999999975,51.0,95.0,1.0,2990.05,Debit,Charlotte,41.110.46.150,Branch,Engineer,0
37.81,63.0,195.0,1.0,5208.98,Debit,Colorado Springs,53.218.177.171,Branch,Retired,1
449.18,67.0,50.0,1.0,1025.9899999999998,Debit,Denver,195.164.171.146,Online,Retired,0
297.6,39.0,162.0,1.0,1461.17,Debit,Milwaukee,192.95.36.246,Online,Doctor,3
683.75,32.0,106.0,1.0,6333.72,Debit,Las Vegas,190.92.63.219,Branch,Doctor,2
21.399999999999977,48.0,129.0,1.0,8551.6,Credit,Kansas City,115.241.186.164,Online,Engineer,1
315.94,78.0,93.0,1.0,4273.99,Debit,Omaha,89.237.88.251,ATM,Retired,0
223.76,74.0,110.0,1.0,4102.23,Credit,Boston,1.98.25.114,Branch,Retired,0
17.420000000000016,74.0,150.0,1.0,6851.31,Debit,Dallas,218.238.171.184,ATM,Retired,1
491.91,78.0,155.0,1.0,2421.94,Debit,Milwaukee,193.217.248.188,Online,Retired,3
350.11,74.0,178.0,1.0,4639.04,Credit,Raleigh,24.181.236.233,Online,Retired,3
218.07,23.0,243.0,1.0,443.6199999999999,Debit,Austin,9.230.41.239,Branch,Student,3
291.09,48.0,73.0,1.0,6312.79,Debit,El Paso,49.31.186.82,Branch,Engineer,2
422.14,26.0,109.0,1.0,1436.3199999999997,Credit,Albuquerque,104.155.121.252,Branch,Student,0
613.21,61.0,157.0,1.0,3279.12,Debit,Tucson,69.160.14.157,ATM,Retired,3
73.82999999999998,69.0,69.0,1.0,6020.29,Debit,Las Vegas,44.67.137.125,Online,Doctor,2
67.32999999999998,59.0,36.0,1.0,5925.98,Debit,Detroit,133.63.96.21,Online,Engineer,2
26.920000000000016,62.0,43.0,1.0,1674.94,Debit,Indianapolis,49.20.211.229,ATM,Retired,0
18.30000000000001,48.0,155.0,1.0,3733.52,Debit,Mesa,168.55.35.243,Online,Engineer,3
317.94,54.0,124.0,1.0,2996.51,Debit,Los Angeles,170.54.231.239,ATM,Engineer,3
179.38,40.0,173.0,1.0,11666.18,Debit,Mesa,199.59.68.207,Online,Doctor,1
13.920000000000016,37.0,209.0,1.0,2735.84,Debit,Los Angeles,92.214.76.157,ATM,Engineer,3
365.43,25.0,176.0,1.0,1073.5099999999998,Debit,Portland,136.172.149.77,ATM,Student,3
263.59,71.0,16.0,1.0,6996.35,Debit,Dallas,150.25.200.56,Branch,Retired,2
54.80000000000001,34.0,140.0,1.0,4943.49,Debit,Albuquerque,87.50.72.69,Branch,Engineer,3
141.49,24.0,75.0,1.0,1665.58,Debit,Baltimore,150.25.200.56,Online,Student,0
31.389999999999986,20.0,15.0,1.0,998.4899999999998,Debit,Tucson,186.57.149.225,ATM,Student,0
93.82,39.0,176.0,1.0,8422.06,Debit,San Diego,16.250.113.156,Online,Engineer,1
5.7099999999999795,21.0,106.0,1.0,1285.42,Debit,Tucson,109.42.41.157,Branch,Student,0
178.39,34.0,98.0,1.0,8469.43,Debit,Tucson,65.27.212.129,Online,Engineer,2
126.91,22.0,42.0,1.0,692.6900000000005,Debit,Kansas City,86.103.2.29,ATM,Student,0
36.089999999999975,53.0,167.0,1.0,12319.26,Debit,Columbus,94.88.45.190,Branch,Doctor,1
91.77000000000001,51.0,174.0,1.0,9240.73,Debit,Omaha,93.160.83.196,Branch,Doctor,1
198.92,36.0,100.0,1.0,2854.66,Debit,Milwaukee,4.101.189.38,Online,Engineer,0
137.81,58.0,44.0,1.0,2631.47,Debit,Detroit,145.76.10.8,Branch,Engineer,0
136.88,24.0,71.0,1.0,7465.95,Credit,Memphis,115.241.186.164,Branch,Student,2
133.07000000000002,21.0,155.0,1.0,1670.9899999999998,Debit,Sacramento,207.157.126.125,Branch,Student,3
256.34,69.0,99.0,1.0,7471.63,Debit,Kansas City,89.18.54.235,Branch,Retired,2
56.109999999999985,36.0,109.0,1.0,11123.65,Debit,Boston,133.63.96.21,Branch,Doctor,2
118.1,50.0,50.0,1.0,7976.6,Debit,Fort Worth,62.27.235.199,ATM,Engineer,2
137.85999999999999,66.0,120.0,1.0,8046.94,Credit,Sacramento,110.64.1.201,Online,Doctor,1
684.96,21.0,31.0,1.0,526.6700000000001,Debit,Mesa,165.114.224.47,ATM,Student,0
878.6300000000001,60.0,139.0,1.0,4954.37,Debit,Columbus,61.95.76.233,ATM,Engineer,3
276.56,68.0,15.0,1.0,8942.58,Debit,Austin,28.120.130.118,Branch,Doctor,2
8.75,79.0,199.0,1.0,4044.62,Debit,Louisville,6.44.165.160,ATM,Retired,3
637.48,65.0,207.0,1.0,4148.85,Debit,Colorado Springs,72.192.101.196,Online,Retired,3
103.15,51.0,179.0,1.0,11388.15,Debit,San Diego,161.177.41.214,Branch,Doctor,1
505.6,52.0,183.0,1.0,5347.57,Debit,Denver,104.155.121.252,Branch,Retired,1
371.86,46.0,91.0,1.0,1329.4499999999998,Debit,Miami,41.110.46.150,ATM,Doctor,0
14.259999999999991,50.0,37.0,1.0,2475.65,Debit,Virginia Beach,62.152.134.92,Branch,Engineer,0
13.160000000000025,43.0,98.0,1.0,1019.46,Debit,Mesa,161.177.41.214,Branch,Engineer,0
73.00999999999999,56.0,101.0,1.0,2833.12,Debit,Houston,193.217.248.188,ATM,Retired,0
201.5,61.0,196.0,1.0,12148.32,Credit,Dallas,193.83.0.183,Online,Doctor,1
23.69999999999999,46.0,32.0,1.0,7947.44,Debit,San Francisco,200.13.225.150,ATM,Doctor,2
49.59,48.0,147.0,1.0,6037.03,Debit,Boston,18.92.67.57,Branch,Engineer,1
720.13,22.0,96.0,1.0,387.02000000000044,Credit,Omaha,155.140.33.42,ATM,Student,0
134.92,19.0,101.0,1.0,1081.9700000000003,Debit,Los Angeles,125.225.212.244,Online,Student,0
5.810000000000002,25.0,222.0,1.0,1290.9499999999998,Debit,Houston,141.121.30.32,ATM,Student,3
103.48000000000002,32.0,33.0,1.0,6494.25,Debit,Baltimore,1.98.25.114,ATM,Engineer,2
156.74,70.0,136.0,1.0,4004.35,Debit,Oklahoma City,147.234.20.46,ATM,Retired,3
505.14,68.0,179.0,1.0,2525.47,Debit,Portland,48.89.167.189,ATM,Retired,3
31.060000000000002,46.0,61.0,1.0,11014.25,Debit,Kansas City,41.0.10.107,ATM,Doctor,2
7.610000000000014,50.0,163.0,1.0,6275.0,Debit,Atlanta,40.192.99.27,ATM,Doctor,1
276.16,53.0,71.0,1.0,1733.3400000000001,Credit,Portland,64.15.0.66,ATM,Retired,0
145.77,68.0,237.0,1.0,5294.98,Debit,Memphis,158.129.49.240,ATM,Retired,1
369.44,34.0,19.0,1.0,5018.67,Debit,Detroit,26.113.209.69,Online,Engineer,2
558.86,60.0,95.0,1.0,9844.32,Debit,Austin,156.173.170.140,ATM,Doctor,2
429.15,26.0,218.0,1.0,712.1300000000001,Debit,Las Vegas,41.0.10.107,Branch,Student,3
36.74000000000001,33.0,133.0,1.0,6217.58,Debit,Tucson,187.52.200.18,Branch,Doctor,1
79.13999999999999,57.0,22.0,1.0,2229.56,Credit,Portland,170.99.15.217,Online,Retired,0
132.48,36.0,101.0,1.0,9313.05,Debit,Charlotte,44.197.126.59,Branch,Engineer,2
203.76,55.0,37.0,1.0,6747.16,Debit,Colorado Springs,221.105.243.251,Branch,Retired,2
750.95,78.0,27.0,1.0,5134.37,Debit,Chicago,136.105.231.135,Branch,Retired,2
0.8400000000000318,52.0,31.0,1.0,2207.54,Debit,Austin,136.172.149.77,ATM,Engineer,0
257.18,67.0,28.0,1.0,13336.15,Debit,Los Angeles,81.67.222.238,Online,Doctor,2
767.66,63.0,155.0,1.0,1801.69,Debit,San Jose,193.209.134.233,ATM,Doctor,3
182.29,54.0,123.0,1.0,522.3900000000003,Debit,San Diego,13.30.106.126,Online,Doctor,3
184.51,54.0,118.0,1.0,9381.64,Credit,Portland,169.67.220.37,Online,Doctor,2
144.1,57.0,30.0,1.0,11523.64,Debit,Chicago,49.29.37.185,Branch,Doctor,2
72.49999999999997,40.0,30.0,1.0,12723.62,Debit,Fort Worth,201.113.165.203,ATM,Doctor,2
22.149999999999977,44.0,73.0,1.0,7451.83,Debit,Denver,83.182.211.68,Branch,Doctor,2
777.92,62.0,97.0,1.0,7061.58,Debit,Austin,194.88.79.54,Branch,Doctor,2
790.07,28.0,197.0,1.0,985.7700000000004,Debit,Miami,82.75.200.117,Online,Student,3
406.33,59.0,103.0,1.0,4298.34,Credit,Miami,150.83.4.238,Branch,Engineer,0
767.41,56.0,27.0,1.0,12799.34,Debit,Fort Worth,116.175.11.222,ATM,Doctor,2
4.579999999999984,21.0,135.0,1.0,811.2399999999998,Credit,Atlanta,89.6.100.149,Online,Student,3
447.83,53.0,88.0,1.0,13273.08,Credit,Atlanta,162.151.179.167,Branch,Doctor,2
49.670000000000016,21.0,146.0,1.0,842.9400000000005,Debit,Atlanta,184.4.253.143,Online,Student,3
77.82999999999998,49.0,146.0,1.0,2471.53,Credit,Kansas City,34.86.220.205,Branch,Engineer,3
702.87,19.0,184.0,1.0,1237.5,Debit,Washington,216.31.34.238,ATM,Student,3
133.56,25.0,177.0,1.0,783.8299999999999,Debit,Atlanta,162.58.247.55,Online,Student,3
868.05,49.0,119.0,1.0,3931.03,Credit,San Diego,197.52.3.107,Online,Engineer,3
52.870000000000005,24.0,70.0,1.0,960.96,Debit,Indianapolis,91.103.147.166,Branch,Student,0
179.0,78.0,121.0,1.0,7310.88,Debit,Houston,49.10.93.200,ATM,Retired,1
384.11,58.0,12.0,1.0,7902.52,Debit,Fort Worth,194.88.79.54,ATM,Retired,2
227.61,71.0,61.0,1.0,4405.28,Debit,Houston,220.179.173.114,Online,Retired,0
40.829999999999984,48.0,24.0,1.0,3944.12,Debit,Indianapolis,1.238.163.61,ATM,Engineer,0
19.75999999999999,20.0,240.0,1.0,1523.04,Debit,Nashville,166.41.54.117,ATM,Student,3
484.24,67.0,77.0,1.0,8042.3,Debit,Raleigh,73.108.76.238,Branch,Doctor,2
494.6600000000001,33.0,110.0,1.0,5531.93,Debit,Houston,133.63.96.21,Online,Doctor,2
199.09,70.0,89.0,1.0,1658.52,Debit,Detroit,157.47.114.20,Online,Doctor,0
38.94999999999999,27.0,50.0,1.0,731.5200000000004,Debit,Los Angeles,211.42.9.0,Online,Engineer,0
515.94,29.0,37.0,1.0,1389.8900000000003,Debit,San Francisco,27.215.118.94,ATM,Engineer,0
41.93000000000001,48.0,136.0,1.0,5081.26,Debit,Fresno,211.45.75.44,ATM,Engineer,1
137.84000000000003,27.0,83.0,1.0,1000.3500000000004,Debit,Omaha,195.226.203.234,ATM,Student,0
95.35,21.0,131.0,1.0,1639.9,Debit,Chicago,39.163.103.27,Online,Student,3
93.13999999999999,67.0,151.0,1.0,5473.82,Debit,Memphis,83.207.115.164,Online,Retired,1
76.88999999999999,55.0,132.0,1.0,7374.26,Debit,Chicago,199.103.32.145,ATM,Doctor,1
14.920000000000016,26.0,120.0,1.0,6611.26,Debit,Las Vegas,56.89.80.133,Branch,Engineer,1
242.17,60.0,147.0,1.0,883.7200000000003,Debit,Jacksonville,111.226.226.202,ATM,Doctor,3
122.98000000000002,79.0,228.0,1.0,5055.99,Debit,Jacksonville,113.134.242.82,Online,Retired,1
129.35,52.0,130.0,1.0,7166.88,Debit,Las Vegas,179.43.245.131,ATM,Engineer,1
138.33,21.0,69.0,1.0,232.5600000000004,Debit,Dallas,31.127.129.152,Online,Student,0
39.31,25.0,178.0,1.0,1236.38,Debit,Portland,203.197.235.35,Online,Student,3
91.85,21.0,148.0,1.0,802.0900000000001,Debit,Seattle,64.89.183.39,Online,Student,3
277.7,58.0,107.0,1.0,1423.1999999999998,Debit,Nashville,16.131.3.140,Branch,Engineer,0
302.63,27.0,10.0,1.0,2801.28,Credit,San Jose,182.225.2.156,Branch,Engineer,0
31.189999999999998,52.0,74.0,1.0,5545.96,Debit,Charlotte,93.160.83.196,ATM,Engineer,2
112.90999999999997,27.0,135.0,1.0,4764.48,Credit,Tucson,53.218.177.171,Online,Engineer,3
742.26,27.0,36.0,1.0,7868.19,Debit,San Diego,172.111.76.65,Online,Engineer,2
256.8,26.0,80.0,1.0,1128.3800000000006,Debit,Charlotte,173.232.121.213,ATM,Student,0
378.68,60.0,239.0,1.0,7627.04,Debit,Fort Worth,31.75.105.19,ATM,Doctor,1
571.93,52.0,119.0,1.0,4026.03,Debit,Washington,113.137.153.101,Online,Retired,3
26.310000000000002,77.0,163.0,1.0,7095.76,Credit,Austin,187.199.178.27,Online,Retired,1
205.58,20.0,159.0,1.0,1501.9499999999998,Debit,Portland,221.206.44.63,Online,Student,3
533.61,48.0,115.0,1.0,3656.93,Debit,Mesa,66.255.7.16,Online,Engineer,0
428.62,55.0,72.0,1.0,3473.24,Debit,Raleigh,71.93.189.160,Branch,Retired,0
361.22,64.0,167.0,1.0,7061.73,Debit,Raleigh,173.135.78.201,ATM,Retired,1
837.29,25.0,216.0,1.0,6012.67,Debit,Phoenix,217.233.219.196,Branch,Student,1
135.27,48.0,131.0,1.0,9410.51,Debit,Atlanta,166.79.195.157,ATM,Doctor,1
185.1,53.0,23.0,1.0,6115.63,Debit,Albuquerque,211.97.88.141,Branch,Retired,2
354.96,69.0,96.0,1.0,6712.94,Debit,Fort Worth,5.50.152.168,Online,Doctor,2
224.22000000000003,53.0,37.0,1.0,8400.87,Debit,Fresno,148.234.210.167,Branch,Doctor,2
